ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment,Sense_IDs
XV001178,kvw,Keng badu lakal geleweng tro mina?,,,Where is the clothes hanging place?,,,SN001368
XV001179,kvw,Eta tèrong gèpai?,,,How did you do it?,,,SN001369
XV001180,kvw,Trong paite yènai naung?,,,Why are you not eating?,,,SN001370
XV001181,kvw,Tèrong gèpaite ewak leboli?,,,How did you injure your leg?,,,SN001371 ; SN001483
XV001182,kvw,Trongte yènai naung?,,,Why are you not eating?,,,SN001373
XV001183,kvw,Troumingte adai?,,,Where have you come from?,,,SN001374
XV001184,kvw,adayoku mitu,,,thirty,,,SN001375
XV001185,kvw,Naida lomu pèdiki no sa tuata.,,,It is dangerous for me to speak.,,,SN001376
XV001186,kvw,Marten gewaka poko mituka.,,,Marten is shorter.,,,SN001378
XV001187,kvw,Salmun gewak ba tuk bèbol.,,,Salmun is extremely short.,,,SN001381
XV001188,kvw,Salmun gewak ba tuku poko.,,,Solomonis very short.,,,SN001382
XV001189,kvw,Bona tuki meter no-no.,,,Cut up the wood into pieces of one metre.,,,SN001383
XV001190,kvw,Lèmi no gai lèmi no tum.,,,One man punched another man.,,,SN001387
XV001191,kvw,Nèsorongte neta bong ba tum.,,,I got angry and punched a tree.,,,SN001387
XV001192,kvw,Yang ba tura.,,,The anchor was heavy.,,,SN001388 ; SN001586
XV001193,kvw,ira tutung,,,hot water,,,SN001390
XV001194,kvw,wèdi tutung,,,hot sun,,,SN001390
XV001195,kvw,Tèbaku oba tutung kida.,,,This tobacco is too strong.,,,SN001391 ; SN001393
XV001196,kvw,tèbel gèpai,,,do wrong,,,SN001395
XV001197,kvw,Ol pok deing tèbel pèter mada.,,,The small children were cooking corn the wrong way.,,,SN001395
XV001198,kvw,Aning naitèbel.,,,People blame me.,,,SN001396
XV001199,kvw,Kutual pei seir letèbul.,,,The dogs are fighting over the pig bone.,,,SN001399
XV001200,kvw,Naida dangsa neleweng poko mi tèbutil.,,,I dance turning on the spot.,,,SN001400
XV001201,kvw,Gaida tèdor gètai.,,,He's sleeping skewed.,,,SN001402
XV001202,kvw,Eta neseng tèkau?,,,Did you steal my money?,,,SN001403
XV001203,kvw,Sèpir ba tèkeda.,,,The canoe is rolled on its side.,,,SN001404
XV001204,kvw,"Tèkiling ba ire gèsir durki wuing laia, war ire gèmida.",,,"The eagle flies down, grabs the mouse and then goes up again.",,,SN001405 ; SN001494
XV001205,kvw,Badu tèko mina.,,,There are a lot of lice in the shirt.,,,SN001406
XV001206,kvw,Yetèko sèning!,,,Don't cry!,,,SN001407
XV001207,kvw,Aida etèko?,,,Are you crying?,,,SN001407
XV001208,kvw,pei tèkuli,,,cut up the pig,,,SN001409
XV001209,kvw,Pei seri geti tèkulite!,,,Cleaver up the bones of the pig!,,,SN001409
XV001210,kvw,adayoku gresing tèlam,,,sixteen,,,SN001411
XV001211,kvw,Pei aka ming ba tèlar borong.,,,The pig in the sty is not tame at all.,,,SN001412
XV001212,kvw,Kalangbas yona aning tèleng.,,,In Kalabahi people are making war.,,,SN001413
XV001213,kvw,"Hans saku ipite tèleng pur mingte, gèdaia.",,,Hans just got back from the battlefield.,,,SN001414
XV001214,kvw,Guru kabu naitèletel.,,,The teachers give me a hard time.,,,SN001416
XV001215,kvw,Etèleteng kana?,,,Do you understand?,,,SN001417
XV001216,kvw,Naida de netèleteng naung.,,,I still don't understand.,,,SN001417
XV001217,kvw,Tèma titing yona akoling ba kengel goko yono.,,,In the sea the dolphins are jumping.,,,SN001418
XV001218,kvw,Tèmarang tea lailol tèko.,,,All together we go for a walk.,,,SN001420
XV001219,kvw,Gèma etème.,,,Do you hear his voice?,,,SN001422
XV001220,kvw,Netèmea ket gèma gèko.,,,I hear the sound of thunder continually.,,,SN001422
XV001221,kvw,Nanal gèteng mina tèmekeng gèwai gèmai.,,,They give things in their hands back and forth,,,SN001423 ; SN001478
XV001222,kvw,Iding-iding tèmur lèpong gèmai bika.,,,"In the morning, the east wind comes in strong.",,,SN001425
XV001223,kvw,Tènal nal-nal semel.,,,We lift the stuff up by ourselves.,,,SN001427
XV001224,kvw,Gènuk tènanasu lailol gèko.,,,The both of them always went out together.,,,SN001428
XV001225,kvw,Guru tetènar.,,,The teacher teaches us.,,,SN001429
XV001226,kvw,Guru Inggris lomu ong tetènara.,,,The teacher teaches us English.,,,SN001429 ; SN001543
XV001227,kvw,Ikipang guru kabu deing nyetènar nyènusar.,,,Just now the teachers were teaching us.,,,SN001430
XV001228,kvw,tènasu kidi,,,us all alone,,,SN001431
XV001229,kvw,Salmon saku tènolu borong.,,,Salmon is very lazy.,,,SN001432
XV001230,kvw,badu tèpa,,,new shirt,,,SN001433
XV001231,kvw,Sobo oba tèpa.,,,This house is new.,,,SN001433
XV001232,kvw,aning tèpa,,,"newly arrived person, immigrant, stranger",,,SN001434
XV001233,kvw,Ol pok gemula gepa ginuku tèresi.,,,The child's face is the same as her father's.,,,SN001436
XV001234,kvw,"Aida emula, epa yinuk tèresi.",,,Your face is like your father's.,,,SN001436
XV001235,kvw,"Mèna ming tèkoa, tèsuk tèdeng.",,,We live in the village with conflict.,,,SN001438
XV001236,kvw,Ol mèrung pok deing tèsur lailol.,,,The children walk about hanging out together.,,,SN001439
XV001237,kvw,Netèter.,,,I'm shivering.,,,SN001441
XV001238,kvw,Trong atèter?,,,Why are you shivering?,,,SN001441
XV001239,kvw,tèting-tèting,,,right in the middle,,,SN001442
XV001240,kvw,lèle tètu,,,empty pot,,,SN001444
XV001241,kvw,lomu tètu,,,empty words,,,SN001445
XV001242,kvw,Naida tèwakaleng.,,,I'm outside,,,SN001447
XV001243,kvw,Auing!,,,Hide!,,,SN001450
XV001244,kvw,Neta guing.,,,I hide him.,,,SN001451
XV001245,kvw,Naida sobo ming nuing.,,,I hide in the house.,,,SN001451
XV001246,kvw,nuing kèra,,,my saliva,,,SN001452
XV001247,kvw,Naida saku kangte ukabang ba wol-wol kida.,,,"I'm really old, so my heart palpitates a lot.",,,SN001453 ; SN001539
XV001248,kvw,Ulung ba boli.,,,That rudder is broken.,,,SN001460
XV001249,kvw,Geunang geya bal kida.,,,He has a large number of nits.,,,SN001462
XV001250,kvw,Nesobo ba uru lai.,,,My house burnt down.,,,SN001467
XV001251,kvw,Lèpong ba usasi bal borong.,,,The wind is blowing really strong.,,,SN001468
XV001252,kvw,Yesèpe medi wanènir.,,,Give me my hat.,,,SN001473 ; SN001592
XV001253,kvw,Mèna mina wai bala borong.,,,In the village there are lots of goats.,,,SN001475
XV001254,kvw,Wai gèmaite!,,,Call them to come!,,,SN001476
XV001255,kvw,Naida nèwai Kolang kana.,,,I'm already going to Kolana.,,,SN001477
XV001256,kvw,Gèlaing kangte gèwai gèpai.,,,I urged him to work.,,,SN001480
XV001257,kvw,Dupaing ong nea waite.,,,I bring the wax to sell.,,,SN001482
XV001258,kvw,Wir ong nea sini sobo mi waite.,,,I'm going to sell candlenuts at the store.,,,SN001482 ; SN001526 ; SN001543
XV001259,kvw,Ol pok pis ayang letaingte gewaka poda.,,,The child fell from the mango tree and broke his leg.,,,SN001483
XV001260,kvw,nèwakat,,,my chin,,,SN001486
XV001261,kvw,Trongte awakat leboli?,,,How did your chin get hurt?,,,SN001486
XV001262,kvw,se wal,,,telur ayam,,,SN001487
XV001263,kvw,Eta awamal kang-kangte.,,,Think carefully.,,,SN001493
XV001264,kvw,malkori war workèdede,,,monkey and frog,,,SN001494
XV001265,kvw,"Naida lailol nèwai laite, nèwari nèmai.",,,I went for a walk and then came back.,,,SN001495
XV001266,kvw,Tèwari tèmit.,,,We sit facing each other.,,,SN001496
XV001267,kvw,Naida ma lèle gèwari.,,,I turned the pot upside down.,,,SN001497
XV001268,kvw,Tèwaisi tèwari bèlette.,,,We go and help.,,,SN001498
XV001269,kvw,Neta nal-nal deing wataing boli lai.,,,I threw the stuff down forcefully til it is broken.,,,SN001500
XV001270,kvw,Ilu ba yona wawa no gèkoa.,,,In the river over there there is a crocodile.,,,SN001501
XV001271,kvw,Aida wawar amaia.,,,You came in a hurry.,,,SN001502
XV001272,kvw,We ba sir lai kana.,,,The flood has already subsided.,,,SN001503
XV001273,kvw,"Aya maite, we sunang gèsir.",,,The rain falls and a flood rises carrying all sorts of material with it.,,,SN001505
XV001274,kvw,Peia sèki lengte gewei bala.,,,The arrow struck the pig and there was a lot of blood.,,,SN001506
XV001275,kvw,Lèmi mèrung deing gewei tutung.,,,Young men are coarse-mannered.,,,SN001507
XV001276,kvw,Ira ilu mina de wekel.,,,The water in the river is still flowing.,,,SN001509
XV001277,kvw,Awelak!,,,Turn around!,,,SN001510
XV001278,kvw,Neta geemte gèwelaka.,,,I call him and he turns.,,,SN001510 ; SN001596
XV001279,kvw,Awentur.,,,You go first.,,,SN001512
XV001280,kvw,Nèwentur lailol.,,,I walk ahead.,,,SN001512
XV001281,kvw,"Neta asing no laar geina, yinuk yeta yèweri mana.",,,"I'm going to tell you a story, so the two of you should pay attention.",,,SN001514 ; SN001605
XV001282,kvw,tèwesi,,,our teeth,,,SN001518
XV001283,kvw,Nea nèweti.,,,Mother cradles me.,,,SN001520
XV001284,kvw,adayoku gresing weting tu,,,eighteen,,,SN001523
XV001285,kvw,adayoku miweting yoku,,,seventy,,,SN001524
XV001286,kvw,adayoku gresing weting yoku,,,seventeen,,,SN001524
XV001287,kvw,wir bong,,,candlenut tree,,,SN001526
XV001288,kvw,ira wir,,,cold water,,,SN001527
XV001289,kvw,Ol pok gèwit.,,,The kid is weeing.,,,SN001530
XV001290,kvw,Lèmi poko gai bong ba mede ayang lena wodo podo.,,,The young man smashes the wood onto the table until it breaks.,,,SN001531
XV001291,kvw,Mei poko gai sebeng ba wodo kèdara.,,,The girl pierces a hole in the cloth.,,,SN001532
XV001292,kvw,Gaida gekureng pèlit ba medi atoku wodo geya.,,,He spiked the ground with his sharp bum.,,,SN001532
XV001293,kvw,keng wodo,,,weave cloth,,,SN001533
XV001294,kvw,Neta wora medi adola wokora.,,,I pelt the birds with stones.,,,SN001535
XV001295,kvw,Gai wora medi nadi wokor.,,,He pelted me with stones.,,,SN001535
XV001296,kvw,wolanda aning,,,Dutch person,,,SN001536
XV001297,kvw,wolar wuding,,,dark blue/green,,,SN001538 ; SN001560
XV001298,kvw,Ol deing nal-nal uder ong sed.,,,The children carried the last things.,,,SN001548
XV001299,kvw,Akamau gèwori lèmukul.,,,The cat's tail is long.,,,SN001551
XV001300,kvw,Workèdede gekurena aso pèlita.,,,The frog's bottom was sharp.,,,SN001553
XV001301,kvw,Pèter ba neta udilei geti.,,,I put the maize out in the sun.,,,SN001558
XV001302,kvw,"Lampu ba gèpai gèpang kang, de iding kana.",,,The lights have been turned off so it's dark.,,,SN001559
XV001303,kvw,wuding-wudingle,,,early in the morning,,,SN001561
XV001304,kvw,Widitengsa naida lailol sirwis gèpai.,,,I walk and work in the daytime.,,,SN001562
XV001305,kvw,Widiteng mèleng sirwis gèpai.,,,He works night and day.,,,SN001564
XV001306,kvw,Neta ira uli.,,,I spilt the water.,,,SN001568
XV001307,kvw,Yèsir bo,,,Come down!,,,SN001569
XV001308,kvw,Yamsing.,,,You are hungry.,,,SN001569
XV001309,kvw,Tea.,,,We go down to the sea.,,,SN001572
XV001310,kvw,Eya tetènar tènusar golol kana,,,You go and attend school.,,,SN001574
XV001311,kvw,ea olik,,,your parent's younger sister,,,SN001576
XV001312,kvw,Geya gepa deing getème kana.,,,The parents heard (him).,,,SN001577
XV001313,kvw,Ateng gèyakal!,,,Lift your arm!,,,SN001582
XV001314,kvw,yal tu,,,three days from now,,,SN001584
XV001315,kvw,Yaida yèning tu.,,,You are three people.,,,SN001587
XV001316,kvw,ear,,,my aunt,,,SN001589
XV001317,kvw,Yaida yawi yèko.,,,We live all together.,,,SN001591
XV001318,kvw,Yaida yekui?,,,Did you fart?,,,SN001593
XV001319,kvw,Trongte ayebur ba mèruka?,,,Why is your tongue white?,,,SN001594
XV001320,kvw,Neta ayemna.,,,I called you.,,,SN001596
XV001321,kvw,Nyea nyeema.,,,Mum called us.,,,SN001596
XV001322,kvw,Yenal medi.,,,You get it yourself.,,,SN001597
XV001323,kvw,Nèyepeng nanu.,,,I didn't forget.,,,SN001598
XV001324,kvw,Ayepeng sèning.,,,Don't forget.,,,SN001598
XV001325,kvw,Ayepeng kane?,,,Have you already forgotten?,,,SN001598
XV001326,kvw,Gaida gèmitite yer.,,,He sat and laughed.,,,SN001600
XV001327,kvw,Yeta yèmaite!,,,Come here!,,,SN001602
XV001328,kvw,Yewe medi.,,,It's you who will get (it).,,,SN001603
XV001329,kvw,Nal-nal getia yewena.,,,That suff is yours.,,,SN001604
XV001330,kvw,Basar gèkoyo.,,,The market is going on down over there.,,,SN001606
XV001331,kvw,Kome gèdaite yok-yok tètati.,,,"There was an earthquake, and we were rocked from side to side while standing.",,,SN001610
